58882,63168,2
58959,63322,2
59034,60585,2
59145,61717,2
59164,59757,2
59168,61401,2
59250,61922,2
59318,62083,2
59458,61429,2
59464,60412,2
59518,62946,2
59529,61856,2
59534,60771,2
59546,60124,2
59577,63185,2
59665,63065,2
59675,63765,2
59713,61255,2
59719,59465,2
59759,63334,2
59771,62352,2
59778,64199,2
59781,65082,2
59801,63234,2
59803,60599,2
59810,63747,2
59874,61798,2
59900,61499,2
59938,60696,2
59953,60877,2
59962,59806,2
59977,61661,2
59983,62446,2
59987,60921,2
60019,62823,2
60019,61505,2
60039,64251,2
60090,61386,2
60097,65061,2
60113,60921,2
60131,61129,2
60153,60715,2
60165,62498,2
60187,59510,2
60189,63029,2
60191,61947,2
60202,58677,2
60235,61652,2
60249,61754,2
60256,58747,2
60296,60989,2
1.9504e+05,16471,16
1.9504e+05,12888,16
1.9505e+05,12546,16
1.9505e+05,13222,16
1.9507e+05,11937,16
1.9507e+05,13318,16
1.9509e+05,13815,16
1.9509e+05,13560,16
1.9509e+05,13685,16
1.951e+05,15706,16
1.951e+05,14226,16
1.951e+05,15126,16
1.951e+05,14843,16
1.951e+05,14558,16
1.9511e+05,13981,16
1.9512e+05,14985,16
1.9512e+05,12931,16
1.9514e+05,15958,16
1.9514e+05,13498,16
1.9514e+05,15454,16
1.9514e+05,13419,16
1.9514e+05,15891,16
1.9514e+05,15222,16
1.9515e+05,14614,16
1.9516e+05,13694,16
1.9516e+05,14789,16
1.9516e+05,11973,16
1.9516e+05,14081,16
1.9516e+05,13264,16
1.9517e+05,15224,16
1.9517e+05,14069,16
1.9517e+05,17871,16
1.9517e+05,15089,16
1.9518e+05,15469,16
1.9519e+05,16251,16
1.952e+05,14137,16
1.952e+05,15562,16
1.9521e+05,13570,16
1.9521e+05,14299,16
1.9521e+05,16408,16
1.9521e+05,12790,16
1.9522e+05,16218,16
1.9522e+05,14168,16
1.9523e+05,15467,16
1.9523e+05,15396,16
1.9523e+05,12458,16
1.9523e+05,12863,16
1.9524e+05,12945,16
1.9524e+05,15059,16
1.9524e+05,12488,16
1.9524e+05,11395,16
1.9525e+05,13299,16
1.9525e+05,15841,16
1.9525e+05,16477,16
1.9525e+05,11832,16
1.9526e+05,11855,16
1.9526e+05,13129,16
1.9526e+05,13382,16
1.9526e+05,11982,16
1.9528e+05,12834,16
1.9528e+05,13754,16
1.9528e+05,13304,16
1.9528e+05,13999,16
1.9529e+05,15891,16
1.9529e+05,12566,16
1.9529e+05,14606,16
1.9529e+05,14207,16
1.9529e+05,15123,16
1.953e+05,15522,16
1.953e+05,16816,16
1.953e+05,12486,16
1.9531e+05,14049,16
1.9532e+05,15937,16
1.9533e+05,13747,16
1.9533e+05,15239,16
1.9533e+05,14779,16
1.9534e+05,12137,16
1.9534e+05,13527,16
1.9534e+05,14022,16
1.9535e+05,13432,16
1.9535e+05,15288,16
1.9536e+05,15152,16
1.9536e+05,16692,16
1.9537e+05,13997,16
1.9537e+05,14496,16
1.9538e+05,14998,16
1.9538e+05,14329,16
1.9538e+05,15246,16
1.9539e+05,15651,16
1.9539e+05,13722,16
1.954e+05,14638,16
1.9541e+05,15698,16
1.9541e+05,14838,16
1.9542e+05,15213,16
1.9543e+05,13344,16
1.9543e+05,13019,16
1.9544e+05,14942,16
1.9546e+05,12830,16
1.9546e+05,14805,16
1.9548e+05,15919,16
1.9548e+05,15770,16
1.9548e+05,16503,16
1.9548e+05,11640,16
1.9549e+05,14082,16
1.9549e+05,13541,16
1.9549e+05,15789,16
1.955e+05,15993,16
1.955e+05,15979,16
1.955e+05,14769,16
1.955e+05,15394,16
1.9551e+05,15747,16
1.9552e+05,11157,16
1.9552e+05,14774,16
1.9552e+05,13684,16
1.9553e+05,13017,16
1.9553e+05,13131,16
1.9553e+05,10789,16
1.9553e+05,13633,16
1.9553e+05,15050,16
1.9554e+05,14705,16
1.9554e+05,15466,16
1.9554e+05,13465,16
1.9555e+05,14909,16
1.9555e+05,16320,16
1.9555e+05,11649,16
1.9555e+05,14111,16
1.9555e+05,17029,16
1.9555e+05,11651,16
1.9556e+05,14674,16
1.9557e+05,14521,16
1.9557e+05,16760,16
1.9557e+05,13763,16
1.9557e+05,14195,16
1.9558e+05,14410,16
1.9558e+05,12840,16
1.9559e+05,13659,16
1.9559e+05,14675,16
1.9559e+05,14676,16
1.956e+05,14566,16
1.956e+05,15320,16
1.956e+05,14314,16
1.956e+05,11659,16
1.956e+05,14330,16
1.956e+05,12512,16
1.9561e+05,14575,16
1.9563e+05,14723,16
1.9563e+05,17962,16
1.9563e+05,13474,16
1.9564e+05,14471,16
1.9565e+05,12956,16
1.9565e+05,13231,16
1.9565e+05,15044,16
1.9565e+05,13410,16
1.9566e+05,14161,16
1.9566e+05,16091,16
1.9566e+05,12837,16
1.9566e+05,12554,16
1.9566e+05,15379,16
1.9567e+05,14921,16
1.9567e+05,14545,16
1.9568e+05,17108,16
1.9568e+05,13494,16
1.9568e+05,14279,16
1.9568e+05,12187,16
1.9568e+05,14119,16
1.9569e+05,16072,16
1.9569e+05,12893,16
1.9569e+05,15565,16
1.9569e+05,14494,16
1.9569e+05,14909,16
1.957e+05,17470,16
1.9571e+05,13241,16
1.9571e+05,13445,16
1.9572e+05,10822,16
1.9572e+05,13195,16
1.9572e+05,15317,16
1.9572e+05,17178,16
1.9573e+05,14586,16
1.9573e+05,14347,16
1.9573e+05,16540,16
1.9573e+05,14806,16
1.9574e+05,15106,16
1.9574e+05,14566,16
1.9574e+05,15241,16
1.9575e+05,12109,16
1.9575e+05,12612,16
1.9575e+05,15949,16
1.9575e+05,15586,16
1.9576e+05,16090,16
1.9576e+05,10477,16
1.9576e+05,11977,16
1.9576e+05,11024,16
1.9576e+05,12880,16
1.9576e+05,12202,16
1.9577e+05,14696,16
