8.4575e+05,6.3661e+05,1
8.1295e+05,6.4372e+05,1
8.6822e+05,6.0905e+05,1
9.2025e+05,6.0727e+05,1
8.4162e+05,6.3939e+05,1
8.4391e+05,5.9878e+05,1
8.1771e+05,6.2092e+05,1
8.6598e+05,6.3229e+05,1
8.7654e+05,6.3994e+05,1
8.0525e+05,6.429e+05,1
8.2923e+05,5.6548e+05,1
8.3468e+05,6.6956e+05,1
8.5124e+05,6.3062e+05,1
8.9033e+05,7.0269e+05,1
8.3216e+05,6.3867e+05,1
8.3374e+05,6.3774e+05,1
7.7878e+05,5.7149e+05,1
8.4449e+05,6.7238e+05,1
8.258e+05,6.3889e+05,1
8.7547e+05,6.2243e+05,1
8.7923e+05,6.3939e+05,1
8.1948e+05,6.3345e+05,1
8.1821e+05,6.3326e+05,1
8.3932e+05,6.5103e+05,1
8.1744e+05,6.7807e+05,1
8.762e+05,6.0094e+05,1
8.4103e+05,6.2393e+05,1
8.5078e+05,6.1923e+05,1
7.5461e+05,6.5739e+05,1
8.4273e+05,6.4098e+05,1
8.8154e+05,6.1349e+05,1
8.0469e+05,6.7112e+05,1
8.7708e+05,5.7513e+05,1
8.4731e+05,6.5507e+05,1
8.2756e+05,6.2317e+05,1
8.9626e+05,7.0721e+05,1
8.2994e+05,6.4442e+05,1
8.8072e+05,5.9744e+05,1
8.2831e+05,6.6976e+05,1
7.7898e+05,5.8965e+05,1
8.3232e+05,6.2435e+05,1
8.3891e+05,6.5517e+05,1
9.1367e+05,5.7676e+05,1
8.7554e+05,5.8723e+05,1
7.9749e+05,6.2568e+05,1
8.9394e+05,5.9603e+05,1
7.7041e+05,6.6242e+05,1
8.148e+05,6.0505e+05,1
8.3222e+05,6.3839e+05,1
8.4028e+05,6.4377e+05,1
8.3333e+05,6.2191e+05,1
7.6354e+05,6.3517e+05,1
8.256e+05,6.0869e+05,1
8.1321e+05,6.8351e+05,1
9.3854e+05,6.8039e+05,1
8.3439e+05,6.569e+05,1
7.8713e+05,6.4339e+05,1
8.0123e+05,6.1714e+05,1
8.8614e+05,5.66e+05,1
8.6507e+05,6.6102e+05,1
7.9696e+05,6.3242e+05,1
8.2288e+05,6.1293e+05,1
8.3599e+05,6.3951e+05,1
9.089e+05,6.2814e+05,1
8.0799e+05,6.1082e+05,1
8.2382e+05,6.5185e+05,1
8.1825e+05,6.1866e+05,1
8.276e+05,6.402e+05,1
8.4683e+05,6.417e+05,1
8.2904e+05,6.2326e+05,1
8.5885e+05,7.1428e+05,1
8.3597e+05,5.6451e+05,1
8.357e+05,6.6046e+05,1
8.4322e+05,6.3287e+05,1
8.8092e+05,6.9724e+05,1
8.1354e+05,6.4101e+05,1
9.1391e+05,5.8652e+05,1
7.0753e+05,6.9345e+05,1
8.4644e+05,6.5904e+05,1
8.6532e+05,6.9013e+05,1
8.4284e+05,6.4727e+05,1
8.561e+05,6.0167e+05,1
8.2282e+05,6.1699e+05,1
8.2336e+05,6.2087e+05,1
8.177e+05,6.1768e+05,1
8.2237e+05,6.4869e+05,1
8.5548e+05,7.117e+05,1
8.1807e+05,6.7511e+05,1
8.4382e+05,6.8628e+05,1
8.344e+05,6.3763e+05,1
8.0237e+05,6.2603e+05,1
7.7448e+05,6.9466e+05,1
8.0508e+05,5.5999e+05,1
8.2881e+05,6.2266e+05,1
8.4109e+05,6.4191e+05,1
7.3687e+05,5.918e+05,1
8.1252e+05,6.5881e+05,1
8.471e+05,6.1026e+05,1
8.8014e+05,6.7083e+05,1
8.7157e+05,6.6312e+05,1
8.3518e+05,6.4785e+05,1
8.0111e+05,6.3173e+05,1
8.363e+05,6.4134e+05,1
8.6556e+05,6.0075e+05,1
8.5618e+05,6.7073e+05,1
9.3091e+05,6.7538e+05,1
7.8768e+05,6.1202e+05,1
8.7921e+05,6.7191e+05,1
9.4008e+05,6.6873e+05,1
8.1295e+05,6.1969e+05,1
7.8265e+05,6.3571e+05,1
8.3415e+05,6.3454e+05,1
8.2533e+05,6.264e+05,1
8.2788e+05,6.5794e+05,1
8.0647e+05,6.2582e+05,1
8.1314e+05,6.349e+05,1
8.3448e+05,6.3722e+05,1
8.5952e+05,6.6639e+05,1
8.1282e+05,6.5084e+05,1
9.2748e+05,6.525e+05,1
8.3006e+05,5.9342e+05,1
8.5255e+05,6.8701e+05,1
7.5521e+05,6.167e+05,1
8.2552e+05,6.3621e+05,1
8.4198e+05,5.8377e+05,1
8.2896e+05,6.1752e+05,1
8.5108e+05,6.2338e+05,1
8.4779e+05,6.1637e+05,1
7.8111e+05,5.9476e+05,1
7.9347e+05,6.5077e+05,1
8.4992e+05,6.5985e+05,1
8.5756e+05,5.9253e+05,1
8.5104e+05,6.2036e+05,1
8.019e+05,6.6838e+05,1
7.9842e+05,6.8989e+05,1
8.029e+05,6.4986e+05,1
8.3384e+05,6.7963e+05,1
8.4412e+05,6.5034e+05,1
7.5052e+05,6.2102e+05,1
8.3532e+05,6.3525e+05,1
8.0581e+05,6.2066e+05,1
8.2654e+05,7.0966e+05,1
8.2134e+05,6.51e+05,1
8.4411e+05,6.1976e+05,1
7.9985e+05,6.0592e+05,1
8.3585e+05,6.5907e+05,1
8.5005e+05,5.9473e+05,1
9.0151e+05,6.5211e+05,1
8.2674e+05,6.171e+05,1
8.6412e+05,5.9896e+05,1
8.3075e+05,6.5645e+05,1
8.1617e+05,6.4263e+05,1
8.7532e+05,5.8895e+05,1
8.3609e+05,5.5367e+05,1
9.441e+05,7.0454e+05,1
8.3414e+05,6.3909e+05,1
8.59e+05,6.2812e+05,1
8.1992e+05,6.174e+05,1
8.1278e+05,6.3528e+05,1
8.0831e+05,6.2797e+05,1
8.6878e+05,5.8694e+05,1
8.4836e+05,6.5276e+05,1
8.5319e+05,6.2124e+05,1
7.697e+05,6.7276e+05,1
9.8361e+05,6.2419e+05,1
7.6744e+05,6.5974e+05,1
7.9548e+05,6.5302e+05,1
8.6726e+05,7.1382e+05,1
8.228e+05,5.8223e+05,1
7.9549e+05,6.2308e+05,1
8.941e+05,5.6413e+05,1
8.3626e+05,6.3877e+05,1
7.2541e+05,6.9332e+05,1
8.2419e+05,7.2131e+05,1
8.3511e+05,6.3813e+05,1
8.7479e+05,5.9423e+05,1
8.1105e+05,6.4041e+05,1
8.0643e+05,6.2902e+05,1
8.1758e+05,5.9978e+05,1
8.2955e+05,6.4123e+05,1
7.8076e+05,6.983e+05,1
8.3578e+05,6.3539e+05,1
8.3618e+05,6.3907e+05,1
8.1437e+05,6.5998e+05,1
7.8717e+05,6.7002e+05,1
7.653e+05,6.3212e+05,1
8.1491e+05,6.8613e+05,1
8.3054e+05,6.5195e+05,1
8.3775e+05,6.3413e+05,1
8.1989e+05,6.4692e+05,1
8.0313e+05,6.6344e+05,1
8.9384e+05,7.1807e+05,1
8.6933e+05,6.1705e+05,1
8.4743e+05,6.2316e+05,1
8.1055e+05,5.9736e+05,1
8.8796e+05,6.5298e+05,1
8.5628e+05,6.5039e+05,1
9.4567e+05,6.623e+05,1
9.1088e+05,6.0626e+05,1
8.2395e+05,5.8113e+05,1
7.8064e+05,6.1329e+05,1
8.2731e+05,6.5772e+05,1
8.7429e+05,6.8215e+05,1
8.0101e+05,6.3255e+05,1
7.5809e+05,6.3515e+05,1
8.3448e+05,6.1543e+05,1
7.7844e+05,6.6884e+05,1
8.5103e+05,6.0125e+05,1
8.474e+05,6.8063e+05,1
8.0923e+05,5.9016e+05,1
8.4793e+05,6.3955e+05,1
8.3154e+05,6.3858e+05,1
8.1812e+05,6.4336e+05,1
8.8017e+05,6.7194e+05,1
8.1511e+05,6.4504e+05,1
7.6596e+05,6.54e+05,1
9.1754e+05,6.2557e+05,1
7.8388e+05,6.2518e+05,1
8.8999e+05,5.9663e+05,1
7.8618e+05,6.6384e+05,1
9.1855e+05,5.9558e+05,1
8.7333e+05,6.6172e+05,1
8.3622e+05,6.2244e+05,1
8.8112e+05,5.9578e+05,1
8.545e+05,5.9792e+05,1
8.7734e+05,6.5631e+05,1
8.4934e+05,6.4413e+05,1
7.9615e+05,6.216e+05,1
8.0631e+05,6.42e+05,1
8.4767e+05,6.3769e+05,1
8.6912e+05,6.6087e+05,1
8.4893e+05,6.4558e+05,1
8.0099e+05,6.544e+05,1
8.7784e+05,6.3486e+05,1
8.362e+05,6.0065e+05,1
8.0372e+05,6.888e+05,1
8.1286e+05,6.485e+05,1
8.7104e+05,6.3242e+05,1
8.4866e+05,6.3706e+05,1
8.7034e+05,6.0851e+05,1
8.3971e+05,6.04e+05,1
7.7311e+05,5.8773e+05,1
8.3864e+05,6.3817e+05,1
8.3342e+05,6.375e+05,1
8.0339e+05,6.3211e+05,1
8.0677e+05,6.9658e+05,1
8.3742e+05,6.8416e+05,1
8.0823e+05,6.1589e+05,1
8.3982e+05,6.5714e+05,1
8.3607e+05,6.4374e+05,1
8.322e+05,6.4074e+05,1
8.2645e+05,6.4216e+05,1
8.6441e+05,6.5706e+05,1
8.5908e+05,5.9649e+05,1
8.2176e+05,6.4646e+05,1
7.5262e+05,6.8469e+05,1
7.6178e+05,6.395e+05,1
8.142e+05,6.381e+05,1
8.3705e+05,6.3816e+05,1
8.9714e+05,6.7808e+05,1
8.3962e+05,6.5695e+05,1
8.189e+05,6.5016e+05,1
8.406e+05,6.3942e+05,1
7.8821e+05,5.9683e+05,1
8.3024e+05,6.293e+05,1
9.6125e+05,6.6793e+05,1
8.2118e+05,6.1544e+05,1
8.6501e+05,6.0108e+05,1
8.1246e+05,6.0976e+05,1
8.5055e+05,6.3947e+05,1
8.464e+05,6.084e+05,1
8.4441e+05,7.1062e+05,1
8.3427e+05,6.8137e+05,1
8.9275e+05,5.6484e+05,1
8.3292e+05,6.5301e+05,1
8.1516e+05,6.4311e+05,1
8.6266e+05,6.2892e+05,1
7.3631e+05,5.6285e+05,1
8.3664e+05,6.8962e+05,1
8.2892e+05,6.4172e+05,1
8.2702e+05,6.4816e+05,1
7.1753e+05,5.8945e+05,1
8.2864e+05,6.2108e+05,1
8.258e+05,6.3992e+05,1
8.6722e+05,6.2979e+05,1
7.8806e+05,6.4007e+05,1
8.0491e+05,6.5988e+05,1
8.2822e+05,6.5819e+05,1
8.6577e+05,6.5416e+05,1
8.3138e+05,6.2892e+05,1
8.3141e+05,6.4169e+05,1
8.0863e+05,6.4862e+05,1
7.893e+05,6.1925e+05,1
8.4546e+05,6.9053e+05,1
8.3621e+05,6.3851e+05,1
8.689e+05,6.048e+05,1
8.0829e+05,6.3163e+05,1
8.9494e+05,6.3523e+05,1
8.6419e+05,6.393e+05,1
8.4131e+05,7.0521e+05,1
6.2357e+05,2.5293e+05,2
5.515e+05,1.6394e+05,2
5.4241e+05,3.2345e+05,2
5.4392e+05,2.614e+05,2
5.693e+05,2.2232e+05,2
6.1752e+05,1.5514e+05,2
4.9222e+05,1.7622e+05,2
5.999e+05,3.4444e+05,2
5.9592e+05,3.0196e+05,2
5.6129e+05,2.38e+05,2
5.5717e+05,3.0077e+05,2
5.1546e+05,2.8091e+05,2
5.9324e+05,2.1258e+05,2
5.9979e+05,2.3951e+05,2
6.0407e+05,2.547e+05,2
6.021e+05,2.9321e+05,2
5.2853e+05,2.7198e+05,2
6.121e+05,2.0427e+05,2
5.3968e+05,2.614e+05,2
4.9036e+05,1.6013e+05,2
6.2444e+05,2.8433e+05,2
5.3177e+05,2.2718e+05,2
5.6469e+05,2.539e+05,2
5.0349e+05,2.2552e+05,2
5.8291e+05,3.6819e+05,2
5.704e+05,3.0255e+05,2
5.5441e+05,2.5922e+05,2
5.6595e+05,2.5391e+05,2
5.4463e+05,2.6164e+05,2
5.7354e+05,2.2837e+05,2
5.8947e+05,2.4071e+05,2
6.2185e+05,2.3574e+05,2
5.8373e+05,2.4085e+05,2
5.13e+05,2.7952e+05,2
5.9022e+05,2.0592e+05,2
5.5729e+05,2.3528e+05,2
5.6261e+05,2.6186e+05,2
5.7322e+05,2.5668e+05,2
5.7703e+05,2.6113e+05,2
6.1869e+05,2.469e+05,2
5.6381e+05,2.427e+05,2
5.728e+05,2.649e+05,2
5.3796e+05,1.7118e+05,2
5.6456e+05,2.5153e+05,2
5.7843e+05,2.6041e+05,2
4.9577e+05,3.1495e+05,2
5.5114e+05,3.0456e+05,2
6.5453e+05,2.3493e+05,2
5.7425e+05,2.4615e+05,2
5.4654e+05,2.2411e+05,2
5.6034e+05,2.163e+05,2
6.7685e+05,1.965e+05,2
5.6229e+05,2.1016e+05,2
5.8917e+05,2.9644e+05,2
6.0035e+05,2.1179e+05,2
5.3105e+05,2.414e+05,2
5.2876e+05,2.3897e+05,2
5.5597e+05,2.4131e+05,2
5.4328e+05,2.0146e+05,2
5.6968e+05,2.2797e+05,2
4.87e+05,1.8658e+05,2
4.936e+05,2.7474e+05,2
5.2699e+05,2.3463e+05,2
5.7835e+05,2.5705e+05,2
5.7939e+05,2.1494e+05,2
5.6012e+05,2.1084e+05,2
6.2947e+05,2.7622e+05,2
5.6596e+05,2.4519e+05,2
5.2711e+05,2.7324e+05,2
5.4542e+05,1.9096e+05,2
5.6016e+05,1.7239e+05,2
5.6138e+05,2.4839e+05,2
6.5272e+05,2.141e+05,2
5.7767e+05,2.3079e+05,2
5.6428e+05,2.4803e+05,2
5.3783e+05,2.4562e+05,2
5.5981e+05,2.4853e+05,2
5.6504e+05,2.6516e+05,2
5.598e+05,2.3778e+05,2
5.6736e+05,2.8469e+05,2
6.4105e+05,3.0278e+05,2
5.3537e+05,2.2216e+05,2
4.9103e+05,2.9419e+05,2
5.7879e+05,2.2771e+05,2
4.9384e+05,2.8461e+05,2
5.7792e+05,2.0867e+05,2
6.0147e+05,2.3321e+05,2
5.8278e+05,2.3274e+05,2
5.9702e+05,2.3805e+05,2
5.4771e+05,2.6185e+05,2
5.178e+05,2.3179e+05,2
5.5793e+05,3.1522e+05,2
5.474e+05,2.0491e+05,2
5.6703e+05,2.406e+05,2
5.7312e+05,2.4174e+05,2
5.8974e+05,3.0627e+05,2
5.6868e+05,2.3494e+05,2
6.5558e+05,2.6396e+05,2
4.7945e+05,2.9216e+05,2
5.7052e+05,2.5035e+05,2
5.5892e+05,2.4238e+05,2
5.4045e+05,3.1483e+05,2
6.4775e+05,2.1994e+05,2
5.6663e+05,2.4985e+05,2
5.4295e+05,1.3818e+05,2
5.5396e+05,2.6101e+05,2
5.6923e+05,2.7665e+05,2
5.6495e+05,2.473e+05,2
5.8019e+05,3.5572e+05,2
5.2652e+05,1.7175e+05,2
5.8728e+05,2.4441e+05,2
5.5221e+05,2.5043e+05,2
6.1134e+05,2.5828e+05,2
5.6185e+05,3.1288e+05,2
5.8451e+05,2.1893e+05,2
5.695e+05,2.5817e+05,2
5.9681e+05,2.7646e+05,2
5.3559e+05,1.4345e+05,2
5.4164e+05,2.6077e+05,2
5.6155e+05,2.4906e+05,2
4.8628e+05,2.9878e+05,2
5.0013e+05,2.1787e+05,2
5.8149e+05,2.4845e+05,2
5.4057e+05,2.5431e+05,2
5.8721e+05,2.1264e+05,2
6.356e+05,2.5803e+05,2
5.7121e+05,2.4949e+05,2
5.5709e+05,2.3798e+05,2
6.0851e+05,2.2488e+05,2
4.5054e+05,2.6897e+05,2
6.6254e+05,2.6298e+05,2
6.3274e+05,2.0446e+05,2
6.6836e+05,1.6721e+05,2
5.6044e+05,2.532e+05,2
5.1147e+05,1.9786e+05,2
5.5012e+05,2.5957e+05,2
5.1546e+05,2.7031e+05,2
5.4554e+05,1.9536e+05,2
5.9045e+05,2.5425e+05,2
5.7079e+05,2.4688e+05,2
6.2871e+05,2.2893e+05,2
5.5658e+05,2.2913e+05,2
5.9363e+05,2.67e+05,2
5.2638e+05,2.4022e+05,2
4.6151e+05,2.1255e+05,2
5.5095e+05,2.1632e+05,2
6.4442e+05,1.9699e+05,2
6.5581e+05,2.0069e+05,2
5.7656e+05,1.69e+05,2
5.6857e+05,2.5439e+05,2
5.4473e+05,1.5154e+05,2
5.5254e+05,2.5817e+05,2
5.8251e+05,2.3279e+05,2
5.7635e+05,2.8975e+05,2
5.9521e+05,2.4859e+05,2
5.6787e+05,2.8415e+05,2
5.0967e+05,3.0935e+05,2
5.5731e+05,2.4597e+05,2
5.4364e+05,2.4284e+05,2
5.8219e+05,2.4584e+05,2
5.6121e+05,2.3927e+05,2
6.0309e+05,3.1579e+05,2
5.7239e+05,2.5811e+05,2
5.6394e+05,1.6393e+05,2
6.2727e+05,2.5388e+05,2
5.6825e+05,2.1132e+05,2
4.5411e+05,2.9134e+05,2
5.8002e+05,1.8529e+05,2
5.4286e+05,2.5878e+05,2
5.3674e+05,2.7548e+05,2
6.0479e+05,2.5621e+05,2
5.986e+05,1.9924e+05,2
5.3642e+05,1.5625e+05,2
6.741e+05,2.6296e+05,2
5.3204e+05,2.4196e+05,2
5.4255e+05,2.2264e+05,2
5.3824e+05,2.053e+05,2
6.389e+05,2.3398e+05,2
5.1369e+05,1.2705e+05,2
5.6483e+05,1.8532e+05,2
5.6915e+05,2.7395e+05,2
5.1609e+05,2.2928e+05,2
6.4046e+05,2.824e+05,2
5.5553e+05,2.2704e+05,2
4.9077e+05,2.7131e+05,2
5.9034e+05,1.5118e+05,2
6.0646e+05,1.7807e+05,2
5.6598e+05,2.8717e+05,2
5.7955e+05,2.1133e+05,2
6.6646e+05,2.196e+05,2
5.7192e+05,2.9443e+05,2
5.1549e+05,2.5312e+05,2
5.79e+05,2.4728e+05,2
5.8308e+05,2.6959e+05,2
5.6974e+05,2.5151e+05,2
5.8205e+05,2.4343e+05,2
6.3727e+05,2.6704e+05,2
5.8176e+05,2.4297e+05,2
4.9731e+05,2.9757e+05,2
6.0175e+05,2.3059e+05,2
5.6459e+05,2.7835e+05,2
5.547e+05,2.5016e+05,2
6.192e+05,2.0372e+05,2
5.4287e+05,2.8134e+05,2
5.6501e+05,2.3802e+05,2
6.1231e+05,2.4894e+05,2
6.2993e+05,1.7708e+05,2
5.2943e+05,2.5588e+05,2
6.0196e+05,3.0311e+05,2
5.3427e+05,1.9451e+05,2
6.0723e+05,2.0181e+05,2
6.1793e+05,2.1348e+05,2
5.5999e+05,2.4425e+05,2
5.6652e+05,2.4748e+05,2
5.8182e+05,3.479e+05,2
6.0074e+05,2.3431e+05,2
5.6431e+05,2.5436e+05,2
5.6413e+05,2.3972e+05,2
5.6166e+05,2.4262e+05,2
5.4747e+05,2.6211e+05,2
5.0974e+05,2.0452e+05,2
5.8177e+05,1.9191e+05,2
5.3937e+05,2.3122e+05,2
5.5847e+05,2.3486e+05,2
4.5992e+05,2.7709e+05,2
5.865e+05,1.9746e+05,2
5.8613e+05,2.4324e+05,2
6.0199e+05,2.5044e+05,2
5.1548e+05,2.5118e+05,2
5.8086e+05,2.4339e+05,2
5.7787e+05,2.5602e+05,2
6.5553e+05,2.4029e+05,2
5.5378e+05,2.4327e+05,2
5.1239e+05,2.0285e+05,2
5.8104e+05,2.6418e+05,2
6.3502e+05,2.2608e+05,2
6.1823e+05,2.1083e+05,2
6.0226e+05,2.2196e+05,2
5.8458e+05,2.3592e+05,2
6.6248e+05,2.2309e+05,2
6.1665e+05,3.0756e+05,2
5.9047e+05,2.1567e+05,2
5.6106e+05,2.2551e+05,2
5.5866e+05,2.5057e+05,2
5.9571e+05,3.1652e+05,2
5.8959e+05,2.4127e+05,2
5.6441e+05,2.479e+05,2
5.4793e+05,2.3263e+05,2
5.2589e+05,2.3088e+05,2
5.5924e+05,2.4025e+05,2
5.7039e+05,2.3149e+05,2
5.6118e+05,2.4746e+05,2
5.6231e+05,2.7591e+05,2
5.6823e+05,2.3313e+05,2
5.2627e+05,3.0519e+05,2
5.6585e+05,2.4484e+05,2
5.6404e+05,2.5541e+05,2
5.2888e+05,2.7315e+05,2
5.7494e+05,2.7753e+05,2
6.1238e+05,2.7627e+05,2
5.9122e+05,3.2066e+05,2
5.4133e+05,1.9662e+05,2
5.7761e+05,2.8033e+05,2
6.2674e+05,2.3935e+05,2
5.8272e+05,2.4412e+05,2
5.9151e+05,2.3393e+05,2
5.5131e+05,2.2757e+05,2
5.9621e+05,2.2482e+05,2
5.8053e+05,2.6847e+05,2
5.2931e+05,2.2437e+05,2
5.9321e+05,1.76e+05,2
5.5806e+05,2.5453e+05,2
6.1337e+05,2.8709e+05,2
6.6698e+05,1.8315e+05,2
5.657e+05,2.5455e+05,2
5.3877e+05,2.4605e+05,2
5.6372e+05,2.4698e+05,2
6.2358e+05,1.9696e+05,2
5.0059e+05,2.8544e+05,2
5.5452e+05,2.5123e+05,2
5.7382e+05,2.5912e+05,2
5.717e+05,2.8283e+05,2
5.4775e+05,2.0952e+05,2
5.3266e+05,1.6901e+05,2
5.4224e+05,2.5491e+05,2
5.4477e+05,2.3783e+05,2
